millis,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
11800,0.0402,-0.2150,0.9126,2.5085,24.7288,-27.3889
11810,0.0324,-0.2546,0.9802,-2.3640,13.7447,-27.0094
11820,0.0022,-0.2789,1.0274,-15.6050,-1.2720,-26.5847
11830,-0.0080,-0.2411,1.0694,-21.9652,-11.2995,-24.2324
11840,-0.0182,-0.2095,1.1363,-27.4116,-21.1757,-29.4190
11850,-0.0513,-0.2255,1.1749,-36.4803,-26.0045,-27.0690
11860,-0.0809,-0.2251,1.2141,-44.8458,-41.2613,-28.1334
11870,-0.1012,-0.1702,1.2516,-51.6768,-49.4187,-26.9998
11880,-0.0886,-0.2248,1.1946,-57.9124,-59.6687,-26.0032
11890,-0.1232,-0.1685,1.2158,-62.5821,-66.8095,-21.3078
11900,-0.1329,-0.1775,1.1374,-65.5784,-72.6601,-18.2343
11910,-0.1628,-0.1422,1.1141,-66.7292,-83.8308,-18.8182
11920,-0.2173,-0.1194,1.0736,-69.2099,-89.8226,-23.0278
11930,-0.2256,-0.0651,0.9742,-73.1712,-86.3815,-19.2118
11940,-0.2939,-0.0870,0.9137,-73.1072,-89.6051,-20.3645
11950,-0.2408,-0.0516,0.8878,-68.5537,-91.1662,-15.6948
11960,-0.2781,-0.0451,0.8263,-70.4026,-86.5805,-12.4716
11970,-0.3136,0.0206,0.7790,-63.8195,-83.8437,-12.4589
11980,-0.3327,0.0248,0.7341,-58.7747,-85.9246,-10.4086
11990,-0.2934,0.0659,0.7754,-54.1208,-76.2986,-10.8635
12000,-0.3242,0.0542,0.7277,-47.9840,-67.8717,-13.2029
12010,-0.2780,0.0872,0.7273,-37.8929,-63.6473,-11.5889
12020,-0.2170,0.1308,0.8050,-34.2652,-54.6843,-6.1425
12030,-0.1928,0.1199,0.8231,-24.6630,-42.9922,-3.1420
12040,-0.1655,0.1457,0.8469,-16.6260,-36.7394,-0.2632
12050,-0.0906,0.1518,0.9316,-6.8851,-28.7473,-2.0201
12060,-0.0770,0.1400,0.9726,-0.7348,-16.7511,0.5424
12070,0.0092,0.1187,1.0491,13.7535,-5.9932,2.7287
12080,0.0544,0.1687,1.1041,20.4908,9.9471,6.2058
12090,0.1021,0.1484,1.1294,28.9876,16.4802,5.5347
12100,0.1795,0.1577,1.2091,36.6597,32.6069,5.0498
12110,0.1948,0.0885,1.2188,42.9838,37.0150,11.0363
12120,0.2957,0.0826,1.2090,49.3297,50.4570,11.2921
12130,0.2799,0.0578,1.2114,59.3393,56.2149,12.7456
12140,0.3595,0.0645,1.2265,62.7221,66.9049,10.9133
12150,0.3180,0.0801,1.1614,66.5796,77.3673,15.1483
12160,0.3609,0.0488,1.1232,71.5568,83.1236,13.0004
12170,0.3260,0.0164,1.0868,69.7485,87.3416,13.5647
12180,0.3182,-0.0028,1.0199,73.0961,87.5016,18.3639
12190,0.3382,-0.0121,0.9314,71.6516,89.5787,19.0008
12200,0.3336,-0.0560,0.9190,68.6854,90.4118,22.0665
12210,0.2711,-0.0697,0.8624,69.2843,90.3162,24.9962
12220,0.2950,-0.0999,0.8124,61.2294,85.9736,22.9159
12230,0.2317,-0.1674,0.7950,61.4998,85.8290,27.4068
12240,0.2207,-0.1552,0.7452,52.7666,79.1843,23.3238
12250,0.1947,-0.1434,0.7456,48.3326,74.0243,26.8192
12260,0.1724,-0.1971,0.7707,43.3216,65.5492,23.1841
12270,0.0998,-0.2081,0.7555,34.3869,58.0654,26.4772
12280,0.1443,-0.2316,0.8319,24.0487,46.3069,25.9129
12290,0.0997,-0.2413,0.8812,16.3332,36.7689,26.3890
12300,0.0577,-0.2186,0.9220,6.2921,23.9264,28.1752
12310,0.0240,-0.2527,1.0107,-5.1828,13.8815,23.1218
12320,-0.0102,-0.2704,1.0592,-14.9103,1.7833,27.1328
12330,-0.0243,-0.3109,1.0880,-22.2446,-8.5480,25.0006
12340,-0.0078,-0.2551,1.1830,-30.5685,-25.0531,26.5516
12350,-0.0472,-0.2747,1.2058,-43.3699,-27.3658,26.6603
12360,-0.0825,-0.2625,1.2285,-46.4083,-43.0588,24.6227
12370,-0.0938,-0.1969,1.2330,-51.7724,-49.7914,23.9995
12380,-0.0780,-0.1824,1.2508,-58.4333,-59.2077,21.6538
12390,-0.1420,-0.2173,1.2140,-65.2937,-73.8885,24.3530
12400,-0.1770,-0.1402,1.1509,-65.3544,-76.5464,20.8648
12410,-0.1657,-0.1267,1.1283,-72.4241,-78.3858,22.1830
12420,-0.2091,-0.1300,1.0815,-70.3028,-90.1199,17.3411
12430,-0.2464,-0.0726,0.9841,-69.0068,-86.9408,21.7778
12440,-0.2835,-0.0935,0.9241,-75.4255,-91.7484,15.5614
12450,-0.3211,-0.0595,0.8646,-68.9969,-90.7475,18.6920
12460,-0.3272,-0.0375,0.8038,-65.6476,-87.6697,13.9101
12470,-0.3197,-0.0048,0.7782,-61.3284,-88.5107,14.3791
12480,-0.3123,0.0587,0.7634,-57.9750,-79.7755,11.4201
12490,-0.2932,0.0320,0.7697,-52.2628,-76.9117,11.8649
12500,-0.2735,0.0548,0.7556,-48.0627,-70.7853,8.9831
12510,-0.2563,0.0764,0.7663,-37.9504,-60.4300,10.0222
12520,-0.2268,0.1142,0.7950,-29.8357,-46.8409,7.2799
12530,-0.2116,0.1175,0.8407,-23.6611,-43.5474,5.6071
12540,-0.1843,0.1533,0.8635,-14.5690,-31.9554,5.7916
12550,-0.1026,0.1293,0.9419,-5.0443,-22.8321,-0.6935
12560,-0.0618,0.1222,0.9913,4.0937,-14.0945,1.8651
12570,0.0095,0.1399,1.0539,14.6351,0.9623,-2.6242
12580,0.0712,0.1491,1.1023,22.7209,14.3544,-7.4260
12590,0.1011,0.1256,1.1457,30.6226,21.7198,-4.9124
12600,0.1561,0.1421,1.1898,35.9794,34.1098,-7.9856
12610,0.2242,0.1619,1.1959,40.7279,42.4803,-5.7712
12620,0.2666,0.1014,1.2403,53.5023,57.0287,-11.7294
12630,0.2862,0.0970,1.2230,61.1798,58.0051,-12.2498
12640,0.3334,0.1057,1.2049,60.2235,69.9588,-13.2967
12650,0.3350,0.0470,1.1773,65.2784,76.1393,-19.0144
12660,0.3283,0.0209,1.1381,70.0557,81.2799,-15.4574
12670,0.3504,-0.0087,1.0527,73.1423,83.0655,-19.9266
12680,0.3811,-0.0019,1.0044,73.0827,85.8110,-16.1738
12690,0.3168,-0.0251,0.9101,73.7498,89.2200,-16.8368
12700,0.3354,-0.0634,0.8380,69.4568,90.0219,-21.3446
12710,0.3115,-0.0901,0.7785,66.8146,85.6383,-25.7890
12720,0.2893,-0.0883,0.8080,62.9930,83.1517,-23.0060
12730,0.2121,-0.1222,0.7083,55.7316,81.6028,-23.9018
12740,0.2408,-0.1893,0.7406,52.9650,76.9045,-23.4786
12750,0.1753,-0.1813,0.7625,45.1065,66.9476,-26.1564
12760,0.1396,-0.1979,0.7425,37.8708,58.2812,-28.5138
12770,0.1132,-0.2021,0.8195,26.5032,48.6502,-26.7767
12780,0.1043,-0.2348,0.8746,19.8482,44.2783,-28.6836
12790,0.0713,-0.2530,0.9136,6.6475,29.5671,-23.3138
12800,0.0475,-0.2555,1.0003,0.8921,18.0659,-28.4509
12810,0.0583,-0.2854,1.0253,-13.6451,9.5028,-28.2926
12820,-0.0015,-0.2508,1.0612,-19.7546,0.3237,-26.8912
12830,-0.0279,-0.2593,1.1430,-25.3344,-13.6758,-29.0630
12840,-0.0134,-0.2312,1.1724,-36.7163,-31.0487,-27.0144
12850,-0.0373,-0.2514,1.1866,-43.2946,-39.1975,-25.8744
12860,-0.0545,-0.2262,1.2032,-54.2102,-50.4962,-25.9550
12870,-0.1259,-0.2199,1.2723,-54.6547,-60.4228,-24.6807
12880,-0.1098,-0.2036,1.1962,-61.5577,-70.2453,-20.8045
12890,-0.1463,-0.1509,1.1779,-66.3405,-74.7318,-21.6743
12900,-0.1462,-0.1548,1.1256,-68.2932,-81.4816,-24.4262
12910,-0.2313,-0.1165,1.0951,-70.3569,-82.8821,-21.6357
12920,-0.2322,-0.1209,1.0207,-69.3660,-87.3799,-17.9511
12930,-0.2648,-0.0735,0.9590,-71.5713,-92.2167,-19.6873
12940,-0.3139,-0.0817,0.8754,-73.4384,-93.4869,-16.7768
12950,-0.3126,-0.0313,0.8127,-68.4452,-90.0868,-15.5855
12960,-0.2860,-0.0039,0.7732,-61.2718,-85.0584,-12.8272
12970,-0.3191,0.0432,0.7581,-57.5164,-81.1172,-12.6771
12980,-0.3172,0.0571,0.7755,-53.7712,-77.0021,-11.0789
12990,-0.2704,0.0703,0.7520,-45.3061,-77.1143,-11.0004
13000,-0.2445,0.1092,0.7800,-38.9450,-63.8497,-6.8799
13010,-0.2126,0.1129,0.7811,-29.9714,-55.6388,-7.8551
13020,-0.2110,0.1331,0.8084,-26.2402,-45.7983,-0.8041
13030,-0.1514,0.1488,0.8344,-16.1808,-37.4786,-2.7218
13040,-0.0726,0.1412,0.9272,-3.0059,-23.8331,-1.2300
13050,-0.0594,0.1411,0.9382,3.0730,-14.7260,2.3111
13060,-0.0041,0.1556,1.0385,13.3628,3.5430,2.2495
13070,0.0798,0.1399,1.1312,24.6601,9.9912,4.1675
13080,0.1503,0.1519,1.1569,28.8061,19.5164,5.5723
13090,0.1513,0.1586,1.2154,38.3943,31.3571,5.9484
13100,0.1691,0.1433,1.2112,44.1548,41.4855,7.1535
13110,0.2352,0.1047,1.2027,51.0460,52.3302,9.2850
13120,0.2734,0.0730,1.2167,57.2076,58.8715,14.3813
13130,0.3193,0.0780,1.1970,59.8727,68.2630,12.3975
13140,0.3511,0.0576,1.1966,62.3278,76.8523,14.2190
13150,0.3457,0.0593,1.1637,72.1177,82.3780,15.5745
13160,0.3358,0.0060,1.0532,71.0014,85.7170,19.2529
13170,0.3484,-0.0097,1.0126,73.9673,90.2410,22.8720
13180,0.3154,-0.0141,0.9580,71.7543,89.8165,18.0284
13190,0.3165,-0.0638,0.8916,70.4044,87.9381,22.1703
13200,0.2801,-0.0856,0.8111,68.5432,85.2914,22.4317
13210,0.3207,-0.0733,0.7907,64.8449,84.8513,22.5087
13220,0.2555,-0.1018,0.7616,56.2599,82.1571,25.0095
13230,0.1975,-0.1389,0.7441,55.9846,78.5318,22.0261
13240,0.1630,-0.1692,0.7068,44.5275,72.8235,27.0481
13250,0.1431,-0.2152,0.7433,38.4825,60.8121,26.3981
13260,0.0934,-0.2008,0.7396,35.1170,51.6669,24.3220
13270,0.0882,-0.2242,0.8335,22.0059,45.4980,29.9381
13280,0.0686,-0.2306,0.8395,17.4866,37.4733,28.6053
13290,0.0787,-0.2542,0.9170,3.9607,22.7284,29.3652
13300,0.0287,-0.2499,0.9893,-5.1424,10.8844,23.9961
13310,0.0014,-0.2546,1.0514,-15.6893,1.0341,26.2835
13320,-0.0305,-0.2422,1.1032,-24.5146,-13.4713,25.5017
13330,-0.0478,-0.2142,1.1371,-35.6047,-25.7240,27.4837
13340,-0.0449,-0.2277,1.2388,-42.8521,-39.5852,28.5538
13350,-0.0729,-0.2553,1.2314,-48.2238,-43.8867,21.2595
13360,-0.0678,-0.2288,1.2357,-57.6188,-53.6716,24.6070
13370,-0.1284,-0.2248,1.2623,-61.6173,-63.0834,23.5690
13380,-0.1225,-0.1899,1.1924,-63.3643,-71.9483,25.0080
13390,-0.1686,-0.1406,1.1633,-69.5498,-80.3022,21.8733
13400,-0.2029,-0.1206,1.1003,-72.5169,-83.2229,18.2876
13410,-0.2709,-0.1161,1.0633,-74.1893,-87.0550,19.3422
13420,-0.2801,-0.0757,0.9912,-71.8234,-86.8541,16.4986
13430,-0.2592,-0.0737,0.9315,-71.9685,-92.4445,15.8960
13440,-0.2640,-0.0617,0.8610,-68.9391,-86.8412,16.2410
13450,-0.2996,-0.0380,0.8227,-66.6955,-88.0970,13.8607
13460,-0.2943,-0.0054,0.8023,-59.0962,-83.1556,14.1232
13470,-0.3176,0.0612,0.7095,-59.1362,-83.7521,9.1072
13480,-0.3098,0.0273,0.7314,-56.5586,-75.9756,15.4843
13490,-0.3029,0.0965,0.7226,-46.9430,-68.7302,11.9744
13500,-0.2504,0.1151,0.7339,-40.7613,-64.3227,9.4284
13510,-0.2376,0.0997,0.7208,-33.7293,-60.2650,3.8938
13520,-0.2121,0.1173,0.8119,-28.8129,-48.6841,0.4430
13530,-0.1692,0.1184,0.8301,-14.5436,-36.6911,1.3594
13540,-0.0942,0.1404,0.9088,-6.4629,-28.3015,0.6893
13550,-0.0518,0.1591,0.9578,1.4764,-18.6998,4.2343
13560,-0.0221,0.1489,0.9936,6.9957,-4.7123,0.7393
13570,0.0894,0.1683,1.0818,20.4898,5.0317,-4.8162
13580,0.1146,0.1686,1.1055,27.8170,19.3015,-2.9138
13590,0.1610,0.1454,1.1648,38.4599,26.2104,-4.4898
13600,0.2448,0.1341,1.2103,43.5179,36.7337,-8.8029
13610,0.2764,0.1141,1.2295,48.4889,48.3595,-7.8887
13620,0.2862,0.1085,1.2295,56.5916,61.1030,-11.1067
13630,0.3240,0.0638,1.2118,59.2082,63.7202,-14.4682
13640,0.3129,0.0743,1.2271,66.1726,72.8324,-17.0251
13650,0.3337,0.0485,1.1495,66.5318,79.5052,-16.3032
13660,0.3050,0.0070,1.0697,70.3170,81.4106,-15.2008
13670,0.3721,0.0452,1.0277,71.1876,88.8541,-21.1864
13680,0.2997,-0.0428,0.9619,71.6025,89.4115,-22.9626
13690,0.3347,-0.0669,0.9067,69.4699,90.8115,-19.7158
13700,0.2849,-0.0678,0.8435,66.7505,85.9872,-27.3824
13710,0.2564,-0.1380,0.7864,64.7126,83.7526,-19.0988
13720,0.2441,-0.1401,0.7967,59.0895,78.1394,-24.6231
13730,0.2293,-0.1744,0.7431,55.9482,79.2446,-22.8855
13740,0.2087,-0.1842,0.7244,49.1483,73.4579,-21.2453
13750,0.2033,-0.1879,0.7306,38.1668,68.1121,-28.6160
13760,0.1497,-0.1956,0.7501,35.1750,61.9359,-28.2567
13770,0.1393,-0.1928,0.8093,31.2824,51.0607,-21.8463
13780,0.0866,-0.2116,0.8337,20.8682,41.6105,-27.3020
13790,0.0897,-0.2149,0.9034,12.0949,32.1234,-27.1802
13800,0.0556,-0.2348,0.8866,1.6754,22.0737,-26.5349
13810,0.0273,-0.2592,1.0072,-7.5824,8.1495,-24.8117
13820,0.0118,-0.2286,1.0955,-20.0294,-2.5876,-24.0923
13830,-0.0049,-0.2584,1.1639,-23.7352,-14.5751,-26.3482
13840,-0.0211,-0.2549,1.1744,-32.1287,-26.6086,-26.8744
13850,-0.0401,-0.2024,1.1755,-41.4853,-35.9189,-25.7482
13860,-0.0830,-0.2043,1.2400,-49.2343,-49.8438,-24.4289
13870,-0.1126,-0.2007,1.2171,-55.4762,-59.6512,-21.6799
13880,-0.1066,-0.1745,1.1804,-61.0751,-63.6906,-23.3774
13890,-0.1843,-0.1518,1.1739,-65.0294,-72.7047,-19.0228
13900,-0.1893,-0.1767,1.1682,-68.6481,-78.9648,-23.5985
13910,-0.1684,-0.1334,1.1306,-69.9255,-82.7472,-19.9316
13920,-0.2868,-0.1260,1.0496,-73.8962,-86.0589,-16.0630
13930,-0.2726,-0.0740,0.9483,-73.2219,-90.0890,-15.7492
13940,-0.2687,-0.0611,0.9492,-69.4093,-88.5275,-16.2343
13950,-0.3301,0.0026,0.8231,-68.8863,-88.4444,-17.4651
13960,-0.2559,0.0133,0.7918,-68.9428,-83.7556,-15.5357
13970,-0.3616,0.0134,0.7257,-58.7500,-79.8890,-12.7347
13980,-0.2733,0.0542,0.7602,-56.9739,-74.7771,-10.0570
13990,-0.2552,0.0508,0.7407,-42.2702,-70.3504,-9.6266
14000,-0.2466,0.0926,0.7612,-37.9746,-62.8243,-10.6364
14010,-0.2386,0.1189,0.7718,-30.3003,-55.8213,-7.5508
14020,-0.1958,0.1249,0.8009,-26.0071,-41.2295,-3.6118
14030,-0.1832,0.0914,0.8476,-19.4160,-38.7729,-1.5119
14040,-0.0999,0.1325,0.8632,-8.6819,-26.6257,-4.3794
14050,-0.0898,0.1552,0.9773,0.0829,-14.9417,-0.7005
14060,-0.0181,0.1545,1.0375,7.4652,-9.3358,-1.7056
14070,0.0632,0.1718,1.0711,18.0582,2.9430,2.2381
14080,0.0852,0.1193,1.1404,28.9620,16.7414,12.5666
14090,0.1581,0.1482,1.1931,37.7038,27.5702,7.2729
14100,0.2164,0.1150,1.2471,41.9960,37.4043,8.0517
14110,0.2320,0.1180,1.2388,47.2213,49.5998,9.2910
14120,0.3146,0.1078,1.2284,56.9416,61.6133,9.4675
14130,0.3245,0.0963,1.2003,60.5889,68.3160,9.5986
14140,0.3075,0.0498,1.1458,67.0616,74.4139,14.8610
14150,0.3464,0.0457,1.1238,72.0822,79.6456,15.6307
14160,0.3347,-0.0038,1.0848,74.0335,80.7996,20.5130
14170,0.3334,-0.0301,1.0249,72.2816,88.5559,15.2737
14180,0.3374,-0.0157,0.9684,73.7282,90.1185,20.7123
14190,0.3028,-0.0562,0.9124,73.2396,87.7519,23.8153
14200,0.3160,-0.1110,0.8534,67.8319,89.4925,18.0292
14210,0.2573,-0.1207,0.8016,64.6647,86.3842,24.3298
14220,0.2660,-0.1255,0.7753,61.5741,82.3876,20.4779
14230,0.2200,-0.1154,0.7442,54.9665,77.0737,25.5314
14240,0.2125,-0.1449,0.7306,48.5001,72.3425,28.0889
14250,0.1538,-0.1716,0.7469,40.2440,63.8770,25.7037
14260,0.1234,-0.2435,0.7305,32.5166,56.8259,26.8416
14270,0.0852,-0.2246,0.8299,22.6886,46.9865,25.1909
14280,0.0984,-0.2241,0.8257,17.2163,37.4533,27.4253
14290,0.0833,-0.2350,0.9289,5.6184,25.2556,29.2885
14300,0.0877,-0.2401,0.9727,0.2621,14.0883,26.6225
14310,0.0508,-0.2557,1.0609,-9.7910,7.0285,26.6214
14320,0.0107,-0.2151,1.0994,-23.4849,-12.3404,27.5048
14330,-0.0183,-0.2167,1.1320,-27.6966,-17.6285,28.0799
14340,-0.0277,-0.2405,1.2142,-38.8986,-30.6691,22.6193
14350,-0.0568,-0.2486,1.2220,-42.5489,-41.1032,25.5985
14360,-0.0496,-0.1755,1.2326,-50.6733,-51.6641,23.4847
14370,-0.0816,-0.2145,1.2302,-56.8848,-58.8435,25.2968
14380,-0.1427,-0.1627,1.2330,-60.4724,-68.6379,25.6408
14390,-0.1641,-0.1313,1.2029,-66.5842,-75.4100,23.3846
14400,-0.1509,-0.1674,1.1499,-68.1274,-78.8932,24.4419
14410,-0.1980,-0.1219,1.0665,-70.0903,-86.5291,18.8123
14420,-0.2361,-0.1107,1.0303,-72.2791,-85.2200,18.8746
14430,-0.2334,-0.0679,0.9759,-71.2646,-87.0032,16.4442
14440,-0.2840,-0.0496,0.9547,-72.9484,-96.9143,17.4638
14450,-0.2982,0.0064,0.8718,-68.0096,-92.7728,16.2937
14460,-0.3132,0.0022,0.8145,-68.5034,-87.5446,14.4058
14470,-0.3493,0.0159,0.7966,-60.6126,-84.3999,10.7971
14480,-0.2900,0.0647,0.7400,-54.9826,-79.4364,11.4098
14490,-0.3193,0.0595,0.7306,-47.9315,-72.4815,9.0104
14500,-0.2873,0.0767,0.7398,-43.5646,-64.9161,9.5900
14510,-0.2591,0.1480,0.7309,-28.1559,-55.5208,5.9811
14520,-0.1980,0.0999,0.8114,-27.1528,-45.6589,7.4556
14530,-0.1660,0.1202,0.8536,-16.7864,-38.1323,3.6733
14540,-0.1182,0.1397,0.8928,-10.0758,-26.5012,-2.2015
14550,-0.1112,0.1229,0.9231,1.1138,-22.9878,-0.0757
14560,-0.0125,0.1062,1.0260,8.4238,-6.4646,-4.6994
14570,0.0233,0.1694,1.1170,21.1813,4.0788,-1.6922
14580,0.1099,0.1296,1.1249,25.3438,19.5918,-2.2753
14590,0.1648,0.1281,1.1605,35.9769,32.5677,-6.9391
14600,0.2050,0.1224,1.2205,42.1285,39.3084,-7.5754
14610,0.2896,0.0980,1.1968,51.5632,45.6093,-13.0461
14620,0.2917,0.0833,1.1858,54.6735,56.0913,-16.0614
14630,0.3212,0.0920,1.2095,58.6570,64.2970,-14.0271
14640,0.3347,0.1170,1.1763,65.7367,72.2765,-14.9311
14650,0.3414,0.0624,1.1430,66.0318,80.3698,-18.9350
14660,0.3696,0.0378,1.0807,68.9137,85.4629,-17.1181
14670,0.3688,-0.0313,1.0388,73.2459,81.7907,-17.9391
14680,0.3078,-0.0310,0.9536,68.0000,92.2004,-18.6705
14690,0.3388,-0.0778,0.8882,71.6764,88.9474,-17.8555
14700,0.3060,-0.0643,0.8337,66.9334,87.9119,-20.4112
14710,0.2940,-0.1052,0.8146,62.9990,89.9943,-23.6142
14720,0.2600,-0.1214,0.7866,61.2542,83.5595,-23.4242
14730,0.1949,-0.1491,0.7581,56.0838,76.1180,-23.2576
14740,0.1702,-0.1787,0.7453,48.0166,70.6557,-27.2456
14750,0.2014,-0.2178,0.6716,41.5093,65.9844,-22.9854
14760,0.1438,-0.1930,0.7390,35.7362,59.5268,-24.3224
14770,0.0876,-0.2460,0.7849,28.1437,52.3964,-26.9684
14780,0.1004,-0.2541,0.8403,18.2771,39.5189,-28.0736
14790,0.0655,-0.2458,0.8566,8.4155,28.9356,-19.1438
14800,0.0164,-0.2606,0.9757,-0.5807,22.6728,-25.2734
14810,-0.0130,-0.2452,1.0197,-9.4876,6.6699,-25.0261
14820,-0.0192,-0.2307,1.0649,-16.4257,-1.3848,-23.1076
14830,0.0001,-0.2434,1.1326,-24.8403,-14.5534,-24.5321
14840,-0.0246,-0.2392,1.1649,-32.9982,-24.7696,-25.7770
14850,-0.0501,-0.2340,1.1915,-38.8290,-36.5778,-24.2974
14860,-0.0618,-0.2059,1.2365,-49.0338,-45.4868,-27.0498
14870,-0.0818,-0.2445,1.2214,-55.9630,-57.0655,-22.9970
14880,-0.1677,-0.1795,1.1852,-62.3493,-67.5184,-26.6731
14890,-0.1611,-0.1847,1.1679,-62.4490,-74.0010,-21.7147
14900,-0.1998,-0.1693,1.1347,-73.0339,-80.9122,-20.4697
14910,-0.2355,-0.1220,1.0626,-70.5773,-83.5931,-23.7592
14920,-0.2466,-0.1075,1.0538,-71.1549,-87.1817,-15.5789
14930,-0.2609,-0.0652,0.9488,-71.7699,-89.8261,-20.7418
14940,-0.2833,-0.0318,0.9487,-66.4018,-90.4373,-15.0732
14950,-0.3235,-0.0760,0.8755,-66.4512,-89.9718,-16.9980
14960,-0.3151,-0.0070,0.7902,-64.0522,-84.1966,-13.9256
14970,-0.2699,0.0590,0.7700,-62.6405,-84.1940,-14.3658
14980,-0.3284,0.0594,0.7661,-54.8869,-80.8610,-6.4534
14990,-0.3302,0.0921,0.7278,-50.4826,-74.4814,-7.9122
