millis,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
11800,-0.0019,-0.1665,1.1340,-16.9000,-17.9890,-34.2345
11810,0.0123,-0.2184,1.1043,-23.3224,-15.1681,-26.3311
11820,-0.0521,-0.1310,1.1798,-24.9900,-16.7870,-28.9589
11830,0.0004,-0.1673,1.0950,-35.6446,-25.1256,-26.2204
11840,-0.1108,-0.1300,1.2161,-42.9744,-40.3243,-26.3957
11850,-0.0585,-0.1080,1.2255,-42.4289,-46.2053,-26.3986
11860,-0.0840,-0.2079,1.0828,-42.6496,-45.9067,-29.0528
11870,-0.0182,-0.1288,1.0988,-41.5167,-48.2505,-22.7864
11880,-0.0829,-0.0430,1.0578,-42.7006,-58.6766,-17.4748
11890,-0.1400,-0.0905,1.0559,-41.4966,-58.4520,-25.1276
11900,-0.1761,-0.0352,0.9454,-45.8852,-51.8910,-13.0124
11910,-0.1617,-0.0445,0.9768,-47.3343,-57.3430,-12.9943
11920,-0.2151,-0.0564,0.9285,-41.7351,-54.0865,-20.4572
11930,-0.1190,-0.0105,0.8452,-43.1480,-57.2308,-12.4319
11940,-0.3172,0.0338,0.7556,-42.3286,-51.3365,-18.6914
11950,-0.2135,0.0607,0.7976,-38.4623,-54.1699,-12.8757
11960,-0.3065,0.0795,0.8015,-29.4336,-50.8618,-15.2639
11970,-0.1636,-0.0092,0.8491,-22.6257,-47.9617,-11.2112
11980,-0.2267,0.0736,0.7978,-21.1455,-49.5473,-15.6968
11990,-0.1139,-0.0030,0.7937,-27.4255,-37.7131,-6.9747
12000,-0.1690,0.0560,0.8891,-11.3242,-35.5485,-8.7412
12010,-0.0855,0.0582,0.9007,-16.3397,-27.6244,-6.8640
12020,-0.0708,0.0995,0.9634,-5.6127,-16.2070,-8.7386
12030,0.0044,0.0905,0.9735,3.5874,-9.4087,1.0623
12040,0.0007,0.1295,1.0523,1.4372,-1.6431,10.2865
12050,-0.0805,0.1253,1.0881,11.5460,1.1876,2.4636
12060,0.0388,0.1824,1.0305,18.7126,9.3249,4.4306
12070,0.0543,0.1609,1.1535,35.7069,23.6858,2.0488
12080,0.1826,0.1414,1.2038,38.3632,25.3551,5.8627
12090,0.2217,0.0835,1.2103,38.9358,37.7830,6.3053
12100,0.2528,0.1396,1.2863,51.3151,39.7858,5.5780
12110,0.2999,0.1169,1.2096,56.3961,52.7597,9.6847
12120,0.3086,0.1256,1.2488,60.4018,66.6157,12.1964
12130,0.3013,0.0761,1.1513,60.5464,65.7381,16.9699
12140,0.4102,0.0527,1.1753,72.0373,69.9247,15.5245
12150,0.3556,0.0562,1.1070,67.8271,83.9902,19.5642
12160,0.3412,0.0352,1.0325,74.5359,79.8878,25.1172
12170,0.2882,0.0228,0.9666,65.2071,91.5238,24.8551
12180,0.3086,0.0460,0.9646,73.2023,89.0739,20.7766
12190,0.3106,-0.0854,0.8977,70.2638,87.3240,16.8552
12200,0.2708,-0.0154,0.7822,70.8963,79.4532,24.6791
12210,0.2366,-0.2346,0.7229,51.4395,90.1392,26.5943
12220,0.2204,-0.1048,0.7057,58.0226,72.3942,31.2523
12230,0.1533,-0.1959,0.7603,53.3486,69.2748,28.5220
12240,0.1758,-0.0979,0.6829,44.0309,72.2690,39.5968
12250,0.0820,-0.2367,0.7989,40.6565,53.9479,27.8557
12260,0.0811,-0.1753,0.7237,34.9645,51.1227,32.2353
12270,0.0621,-0.2698,0.8496,21.2697,38.8753,26.2308
12280,0.1002,-0.2855,0.9253,11.4268,26.6662,26.0465
12290,0.0666,-0.2143,1.0059,4.9950,13.1265,28.9182
12300,0.0367,-0.2144,0.9862,-5.3184,6.4435,30.8843
12310,-0.0366,-0.2775,1.0579,-14.7175,-5.8034,32.5803
12320,-0.0313,-0.1490,1.0937,-27.4575,-24.2651,16.8146
12330,-0.0072,-0.2501,1.2287,-40.9799,-29.2378,33.4425
12340,-0.0170,-0.1620,1.2168,-51.3193,-43.2986,34.2177
12350,-0.1520,-0.2466,1.2102,-50.6255,-54.2349,32.7020
12360,-0.1369,-0.2287,1.2001,-57.9911,-63.3720,29.8924
12370,-0.1474,-0.1651,1.1956,-68.0138,-70.3333,24.9183
12380,-0.1639,-0.1898,1.1492,-68.2643,-76.6873,26.6892
12390,-0.2090,-0.1053,1.1357,-65.0456,-80.5113,28.3023
12400,-0.2089,-0.1871,0.9475,-78.7508,-85.5771,18.0926
12410,-0.3266,-0.0554,0.9693,-74.9391,-88.6284,22.5524
12420,-0.2296,-0.0621,0.8599,-66.9473,-93.6115,20.5845
12430,-0.3475,-0.0503,0.8184,-63.2591,-95.2997,16.3170
12440,-0.3090,0.0232,0.7620,-66.8167,-85.0176,22.3041
12450,-0.2906,0.0270,0.7441,-61.5513,-77.5165,10.8373
12460,-0.2549,0.0444,0.7604,-49.6631,-78.2101,7.6319
12470,-0.2470,0.1139,0.7419,-38.0639,-74.1270,9.6721
12480,-0.2251,0.1094,0.6908,-36.9653,-62.9273,5.7458
12490,-0.1766,0.1284,0.7764,-38.3539,-50.5955,11.8240
12500,-0.1986,0.1771,0.8096,-18.0868,-40.8815,-1.6819
12510,-0.1051,0.1347,0.8957,-11.0749,-32.4832,-2.6442
12520,-0.0157,0.1789,0.9514,-2.5595,-23.5198,1.7210
12530,-0.0352,0.1329,1.0231,5.6730,-5.3656,1.1752
12540,-0.0248,0.1041,1.0772,15.3417,4.2517,-7.8040
12550,0.0354,0.0992,1.0306,17.5622,9.0473,0.1977
12560,0.1606,0.0537,1.1860,22.4563,19.0792,-14.1627
12570,0.1927,0.0098,1.1002,27.3793,20.0848,-4.1899
12580,0.1744,0.0096,1.0985,33.6811,34.0281,-14.1552
12590,0.2248,0.0131,1.1728,39.5121,43.3739,-14.2980
12600,0.2522,0.0624,1.1762,46.2958,38.0268,-6.7831
12610,0.2892,0.0190,1.1590,38.6495,44.4025,-16.2484
12620,0.1816,-0.0048,1.1312,44.9660,55.0375,-20.4549
12630,0.2246,0.0043,1.0392,44.8362,68.6250,-18.9552
12640,0.2300,0.0057,1.0008,53.5191,59.1830,-13.1009
12650,0.2365,0.0149,0.9698,45.2512,58.1535,-21.7549
12660,0.2109,-0.0789,0.9196,38.9995,63.5774,-26.1773
12670,0.1797,-0.0460,0.8697,44.0341,57.4115,-23.1364
12680,0.1803,-0.0560,0.9240,38.8723,49.9301,-29.9767
12690,0.0550,-0.1332,0.9149,36.7972,50.9708,-28.4449
12700,0.2599,-0.0973,0.8336,36.4905,58.8798,-28.3763
12710,0.1568,-0.1500,0.8133,30.2482,44.2826,-24.1569
12720,0.1396,-0.1353,0.7978,23.9536,41.6463,-29.3733
12730,0.0540,-0.1272,0.7595,32.8129,43.6523,-26.3625
12740,0.0820,-0.2204,0.8141,20.3071,36.4340,-24.0728
12750,0.1348,-0.1941,0.8378,13.2443,36.3932,-22.6428
12760,0.1196,-0.1959,0.8728,16.6130,24.0947,-35.8726
12770,0.0437,-0.1665,0.8640,14.2978,19.3916,-29.5470
12780,-0.0144,-0.2045,0.8634,-3.4753,14.4599,-34.0552
12790,0.0322,-0.1638,1.0071,-4.2931,3.5538,-26.9022
12800,0.0107,-0.2139,1.0761,-5.1530,2.8340,-28.4089
12810,0.0502,-0.2006,0.9538,-14.3291,-2.8563,-29.3122
12820,-0.0338,-0.1555,1.0502,-11.6920,-2.0194,-31.2845
12830,0.0014,-0.1643,1.1242,-24.1254,-13.2893,-32.6825
12840,0.0144,-0.1683,1.0604,-25.0809,-18.9079,-35.3243
12850,-0.0165,-0.1741,1.0577,-24.6062,-17.6770,-24.5440
12860,0.0292,-0.1243,1.1380,-28.4605,-23.7316,-28.4814
12870,-0.0687,-0.0997,1.1332,-34.7065,-30.8692,-26.7796
12880,-0.0893,-0.1578,1.1108,-41.4789,-39.9036,-24.7498
12890,-0.0753,-0.1588,1.1845,-43.4101,-47.7737,-21.8717
12900,-0.0454,-0.1614,1.1606,-52.1628,-51.2906,-16.7433
12910,-0.1161,-0.0331,1.0874,-37.2347,-58.9187,-23.5988
12920,-0.1440,-0.1264,1.0312,-48.1353,-55.3792,-19.3825
12930,-0.1229,-0.1204,0.9628,-47.9094,-58.1397,-26.6409
12940,-0.1663,-0.0401,0.9693,-44.8752,-52.0224,-20.2186
12950,-0.2050,0.0000,0.9035,-42.9147,-57.5982,-20.6760
12960,-0.1977,-0.0715,0.9317,-41.4870,-54.2709,-18.5275
12970,-0.2232,-0.0046,0.8858,-41.4148,-48.7983,-9.0532
12980,-0.1914,-0.0431,0.7985,-42.0059,-58.4468,-11.6861
12990,-0.2010,0.0031,0.8489,-30.8540,-48.4630,-9.7069
13000,-0.2236,0.1069,0.8885,-28.9238,-42.2238,-7.9924
13010,-0.1941,0.0580,0.8659,-23.6755,-36.1979,-7.6837
13020,-0.1826,0.0447,0.8101,-19.4917,-39.0119,-6.9891
13030,-0.1146,0.0688,0.8738,-11.4201,-23.0128,-6.3260
13040,-0.0833,0.0830,0.9022,-2.1292,-16.8733,-4.2468
13050,-0.0871,0.0727,0.9631,-1.5661,-10.8628,-1.8030
13060,-0.0324,0.0316,0.9889,-3.6622,-4.9431,0.5219
13070,0.0199,0.0329,1.0048,10.1114,-6.3664,-4.7758
13080,0.1175,0.2282,1.1464,26.7016,15.7006,5.2823
13090,0.1341,0.1139,1.2106,23.9374,18.7232,6.5119
13100,0.2455,0.1854,1.1693,40.0753,23.3196,9.9349
13110,0.2049,0.1025,1.1530,43.5648,38.5319,5.0640
13120,0.2769,0.1702,1.2441,47.8193,50.0305,7.6119
13130,0.2780,0.1285,1.2285,57.7632,56.2677,16.5159
13140,0.2767,0.0770,1.2304,63.1290,59.5257,11.9174
13150,0.3378,0.1469,1.1577,67.9261,68.3062,18.1978
13160,0.3615,0.0152,1.1683,72.5059,76.6268,14.6902
13170,0.3620,0.0131,1.0522,70.8672,73.6836,14.5574
13180,0.3523,-0.0318,1.0824,71.7890,90.8721,14.7090
13190,0.3248,-0.0521,1.0467,81.5314,92.9597,19.3393
13200,0.2832,-0.0705,0.8566,65.7805,89.1558,21.5908
13210,0.2826,-0.1176,0.7379,66.5515,93.1507,19.6415
13220,0.2968,-0.1078,0.7919,64.1128,86.9717,30.7941
13230,0.2953,-0.0507,0.7585,65.4318,80.7437,25.9884
13240,0.1077,-0.2037,0.7597,62.3070,84.0012,23.1828
13250,0.2171,-0.2153,0.7334,44.0781,75.6830,33.7225
13260,0.2063,-0.2236,0.7582,47.0229,62.3224,31.7289
13270,0.1885,-0.2206,0.8666,30.1708,52.7577,25.9334
13280,0.1253,-0.1796,0.7782,35.6211,43.6154,25.3486
13290,0.1069,-0.2061,0.8505,11.1411,39.0999,29.0171
13300,0.0472,-0.2226,0.9299,11.0032,24.6015,32.7483
13310,0.0346,-0.2404,0.9215,-6.5626,22.2642,24.3091
13320,0.0355,-0.1548,1.1005,-13.3498,-5.0834,34.2709
13330,-0.0476,-0.2921,1.1049,-28.7017,-12.4194,27.8809
13340,-0.0442,-0.2911,1.0931,-28.7277,-18.2695,32.5638
13350,-0.0275,-0.2390,1.1589,-37.4867,-31.7223,28.2361
13360,-0.1154,-0.2159,1.2457,-46.8804,-41.1065,29.9530
13370,-0.0844,-0.2209,1.2665,-50.0638,-56.6583,29.9157
13380,-0.1835,-0.2190,1.2648,-63.3776,-66.4870,31.2022
13390,-0.1470,-0.2179,1.2017,-67.1375,-78.1387,22.2880
13400,-0.1745,-0.1611,1.1240,-73.5640,-86.7396,31.8249
13410,-0.2290,-0.1526,1.1167,-71.4109,-83.3599,17.9814
13420,-0.2721,-0.1182,1.0283,-73.9186,-91.9189,22.9482
13430,-0.2842,-0.1125,1.0504,-68.1101,-94.8577,22.7990
13440,-0.3696,0.0073,0.8171,-67.5970,-87.7485,18.8844
13450,-0.3179,0.0046,0.8925,-69.6642,-89.2071,20.3333
13460,-0.3049,0.0813,0.8205,-61.6890,-84.7177,9.0716
13470,-0.2643,0.0113,0.7721,-53.2960,-75.3044,13.6229
13480,-0.3261,0.0497,0.7376,-55.5273,-77.9693,16.5871
13490,-0.3038,0.0546,0.7112,-54.3978,-72.0735,11.3143
13500,-0.2236,0.0857,0.7003,-32.6039,-71.2747,5.0701
13510,-0.1876,0.0894,0.6929,-33.9150,-56.4462,8.5753
13520,-0.2429,0.1069,0.8650,-26.1733,-48.5362,7.0920
13530,-0.1459,0.0476,0.8618,-10.9535,-47.0574,0.6980
13540,-0.0919,0.1261,0.9073,-14.8986,-29.4098,7.8914
13550,-0.0562,0.1728,0.9659,0.1333,-17.9906,-1.6587
13560,-0.0485,0.0721,0.9485,1.9536,-6.9321,-5.7965
13570,0.0138,0.0656,1.0474,15.2946,5.4705,-3.6093
13580,0.1160,0.0996,1.0983,20.6559,22.3746,-8.5269
13590,0.2175,0.1233,1.1631,20.4466,16.2272,-8.2699
13600,0.1437,0.0660,1.0894,23.2055,21.6757,-7.6805
13610,0.2410,0.0809,1.1530,30.1333,29.4002,-11.8566
13620,0.2764,0.1254,1.1368,33.2989,33.2368,-9.2643
13630,0.1693,0.1017,1.1466,42.7102,29.9133,-11.3800
13640,0.2188,0.0163,1.0983,39.9537,47.0634,-10.0383
13650,0.3058,0.0031,1.1326,41.7656,50.6727,-19.6505
13660,0.2909,0.0528,1.0920,43.9774,58.1750,-17.1093
13670,0.2722,0.0044,0.9750,39.7835,52.4577,-18.0026
13680,0.2429,-0.0406,1.0619,44.7839,51.7054,-19.1838
13690,0.2438,-0.0544,1.0356,40.7372,61.0026,-30.6748
13700,0.1760,-0.0490,0.8744,45.3451,54.0910,-27.7462
13710,0.2789,-0.0826,0.9279,34.4647,57.3565,-23.1248
13720,0.1065,-0.1070,0.8051,34.8983,52.8774,-23.5256
13730,0.0637,-0.1182,0.8095,37.6885,52.8541,-26.3423
13740,0.1242,-0.1773,0.8946,25.7704,47.9847,-26.2497
13750,0.1584,-0.0593,0.8299,24.7756,49.4530,-22.6702
13760,0.0681,-0.0903,0.8869,31.1421,39.0177,-29.4059
13770,0.0681,-0.0899,0.8523,16.8056,46.8456,-31.5418
13780,0.0159,-0.1656,0.9065,16.3430,34.0344,-23.0532
13790,0.0450,-0.1604,0.8784,14.1094,24.4142,-26.7223
13800,-0.0017,-0.1496,0.9805,2.4281,15.7932,-29.9981
13810,-0.0122,-0.1460,1.0558,-9.0880,7.9832,-32.2335
13820,-0.0352,-0.2525,1.0448,-1.0130,0.8457,-23.0044
13830,-0.0051,-0.1656,1.0323,-14.8962,-7.6532,-30.2320
13840,0.0802,-0.2166,1.0795,-17.0193,-7.2191,-31.9727
13850,-0.0037,-0.1736,1.0890,-28.7633,-17.9353,-23.1706
13860,-0.0025,-0.1913,1.1643,-28.2072,-31.7059,-33.4941
13870,0.0668,-0.0910,1.1673,-38.2535,-29.9573,-27.7742
13880,-0.0539,-0.1301,1.1190,-41.4841,-36.5974,-24.1447
13890,-0.0889,-0.1385,1.1715,-44.4434,-40.3132,-26.6589
13900,-0.0543,-0.0664,1.0860,-45.9358,-51.4987,-26.3808
13910,-0.1317,-0.1180,1.1686,-46.8976,-42.1588,-22.1215
13920,-0.0821,-0.1371,1.1139,-46.5210,-52.0316,-28.1020
13930,-0.0661,-0.1054,1.1202,-44.3612,-46.4526,-23.3507
13940,-0.1665,-0.1028,1.0042,-48.7564,-57.8611,-18.8914
13950,-0.1695,-0.0690,0.9489,-43.0566,-52.4055,-24.6258
13960,-0.1060,-0.0205,0.8734,-48.8128,-58.9618,-13.3933
13970,-0.2370,-0.0346,0.9180,-41.2616,-51.1879,-17.5068
13980,-0.2359,-0.0137,0.8121,-35.7562,-56.5918,-15.1146
13990,-0.2058,0.0447,0.8897,-30.7950,-57.4174,-15.0137
14000,-0.2241,0.0342,0.8292,-40.8063,-52.8317,-8.6944
14010,-0.2374,0.0706,0.8545,-22.5161,-47.6426,-11.4807
14020,-0.1337,0.0462,0.7778,-33.3969,-39.4568,-7.5534
14030,-0.1973,0.0001,0.8215,-15.5700,-34.9019,-1.6867
14040,-0.1289,0.0185,0.8840,-14.6729,-28.4859,0.5252
14050,-0.1378,0.0017,0.9256,-9.8081,-20.7849,-9.2762
14060,-0.0862,0.1198,0.8894,-7.9818,-10.1674,4.2666
14070,-0.0808,0.0952,1.0032,6.6186,-12.1013,-0.7347
14080,0.0452,0.0611,0.9917,10.7206,2.3328,4.0207
14090,0.0484,0.1096,1.1387,19.1696,18.3807,5.1554
14100,0.1651,0.1595,1.1445,26.7725,17.0150,7.5533
14110,0.1241,0.1329,1.1830,40.8001,28.2344,5.9219
14120,0.2061,0.1386,1.2433,50.2543,44.3951,12.7059
14130,0.2758,0.0820,1.2810,54.5128,51.4254,15.7826
14140,0.3034,0.0519,1.2191,57.1367,59.3590,11.6254
14150,0.3027,0.1359,1.2492,64.2980,70.4340,15.7924
14160,0.3395,0.0105,1.1120,72.2177,84.7902,20.9410
14170,0.2982,0.0358,1.1375,73.1116,84.7216,22.7426
14180,0.3516,0.0773,1.0521,75.3238,80.3061,20.6138
14190,0.2429,-0.0763,1.0360,72.5014,80.6796,21.9729
14200,0.3423,0.0031,0.9378,68.9654,84.8195,23.9305
14210,0.3748,-0.0426,0.9242,72.0101,90.6666,21.7188
14220,0.3410,-0.0714,0.9001,71.0135,86.5534,25.3048
14230,0.3241,-0.0717,0.8007,65.1627,85.4191,23.6271
14240,0.2518,-0.1521,0.7265,65.6721,89.3793,24.3005
14250,0.2646,-0.2127,0.7600,56.7736,82.3562,17.1586
14260,0.2069,-0.0687,0.7673,56.6788,77.9886,20.0441
14270,0.1875,-0.1786,0.7448,46.3343,73.7438,29.3871
14280,0.1675,-0.1459,0.7025,52.3300,73.7109,31.3048
14290,0.0082,-0.1596,0.7969,39.0178,58.9164,30.8090
14300,0.1619,-0.1991,0.7666,31.6217,56.4044,29.6499
14310,0.1063,-0.2131,0.8800,11.6550,38.4331,28.5552
14320,0.1068,-0.2094,0.8511,6.0978,37.3690,32.0838
14330,0.0148,-0.1831,0.9725,3.5760,13.9379,28.3712
14340,0.0547,-0.2302,1.0779,-10.7921,0.7430,29.8519
14350,0.0278,-0.1996,1.0639,-17.7523,-8.0340,35.5779
14360,-0.0994,-0.2570,1.1402,-35.3075,-11.0441,23.8474
14370,-0.1009,-0.2556,1.2166,-42.8097,-23.5068,26.5233
14380,-0.0430,-0.2303,1.2306,-40.6397,-40.0481,27.6172
14390,-0.0949,-0.2054,1.2452,-49.5453,-48.3228,20.3644
14400,-0.1013,-0.1814,1.2282,-61.8700,-55.9684,22.2813
14410,-0.1479,-0.1107,1.1578,-64.2239,-64.9633,30.3905
14420,-0.0816,-0.1436,1.2048,-60.5156,-66.0518,27.6942
14430,-0.2360,-0.1571,1.1234,-68.6192,-77.2414,24.2703
14440,-0.2457,-0.0574,1.1278,-67.5657,-87.8513,28.7773
14450,-0.2602,-0.0982,0.9713,-64.9682,-83.2160,18.4748
14460,-0.3073,-0.0662,1.0436,-70.5948,-83.9645,28.2443
14470,-0.3015,-0.0326,0.9920,-70.2231,-96.1469,18.8773
14480,-0.2987,-0.0372,0.8700,-70.5253,-96.7575,15.1080
14490,-0.3551,-0.0546,0.7927,-61.6444,-90.1362,20.9759
14500,-0.2970,0.0308,0.7533,-65.7642,-90.8289,16.2989
14510,-0.2557,0.0360,0.7778,-58.8709,-76.6947,13.3456
14520,-0.2476,0.0392,0.7616,-46.8239,-75.4855,10.0073
14530,-0.1920,0.0953,0.7175,-46.0882,-61.0891,1.7327
14540,-0.1967,0.0988,0.8167,-28.8043,-57.3700,-1.0525
14550,-0.2038,0.0977,0.8363,-26.8530,-46.1050,5.2819
14560,-0.0718,0.0661,0.8991,-10.1972,-30.0319,6.5182
14570,-0.0424,0.1394,0.9459,-1.2770,-18.7126,-2.9365
14580,0.0663,0.2193,1.0315,9.2779,-9.1200,-1.5949
14590,0.0563,0.1141,1.0429,15.1688,11.2071,-10.8519
14600,0.0202,0.1191,1.1072,12.1547,8.1604,-12.2287
14610,0.0994,0.0698,1.1009,21.3943,27.5040,-8.5940
14620,0.1815,0.1063,1.1875,28.0288,25.3234,-7.1924
14630,0.2326,0.0262,1.1488,44.2975,33.7156,-9.2836
14640,0.2244,0.0239,1.1485,42.2348,42.9420,-9.1512
14650,0.2870,0.0473,1.1312,45.3983,48.9232,-19.0037
14660,0.2096,-0.0495,1.0901,41.1347,54.6346,-18.6854
14670,0.2255,0.0019,1.0036,49.4935,48.2189,-15.6600
14680,0.2778,-0.0123,1.0516,51.7543,53.8195,-24.8833
14690,0.2258,0.0252,0.9610,49.3523,59.7483,-23.4316
14700,0.2104,-0.0842,0.8994,55.8048,59.9114,-23.3254
14710,0.2500,-0.0485,0.8635,39.0400,57.7276,-23.9865
14720,0.2178,-0.1057,0.8450,38.1377,62.0896,-21.4244
14730,0.1351,-0.1084,0.8356,40.2485,55.3824,-23.6397
14740,0.1503,-0.2092,0.8381,34.2614,57.2717,-27.9771
14750,0.0559,-0.1534,0.7913,34.8581,54.6332,-36.1633
14760,0.0919,-0.0898,0.8288,30.5062,45.4800,-24.8727
14770,0.0913,-0.1255,0.8405,23.9114,38.6070,-24.5750
14780,-0.0089,-0.1524,0.8341,17.7412,35.0328,-27.0225
14790,0.1035,-0.0711,0.9890,11.7668,25.6095,-27.9875
14800,0.1079,-0.1550,0.9538,4.5029,15.8612,-27.8166
14810,0.0441,-0.2280,1.0099,-6.7392,3.1475,-24.7734
14820,0.0538,-0.1878,1.0479,-13.6355,-0.2069,-31.3783
14830,0.0724,-0.1813,1.0602,-9.7299,-0.2910,-29.4714
14840,0.0033,-0.1136,1.1173,-19.8572,-13.0578,-32.8901
14850,0.0433,-0.2087,1.1708,-26.7209,-17.9716,-29.4342
14860,0.0089,-0.1503,1.1327,-27.1145,-26.2287,-31.2776
14870,-0.0727,-0.1230,1.1096,-32.8320,-26.2945,-30.8301
14880,-0.0603,-0.1855,1.1685,-34.6520,-43.5131,-34.7782
14890,-0.0661,-0.1374,1.0533,-39.5386,-35.3499,-26.3741
14900,-0.0195,-0.2095,1.1298,-39.3449,-43.9765,-21.1841
14910,-0.0766,-0.1132,1.0920,-40.4345,-50.9299,-36.0241
14920,-0.0595,-0.1931,1.0878,-48.7463,-51.6557,-18.3128
14930,-0.1461,-0.1008,0.9656,-51.5566,-51.7252,-21.8643
14940,-0.2086,0.0055,0.9500,-40.2127,-56.7095,-22.5030
14950,-0.1004,-0.0293,0.8851,-48.3124,-55.7604,-17.1298
14960,-0.0906,-0.0277,0.8694,-50.1242,-52.9678,-17.8661
14970,-0.1958,-0.0015,0.8737,-47.9645,-54.5946,-14.9766
14980,-0.2220,0.0946,0.8221,-36.8114,-49.1071,-7.2387
14990,-0.1662,0.0430,0.7987,-35.9936,-43.1123,-10.7498
